OrderID,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition1,Condition2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior1st,Exterior2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type1,BsmtFin_SF1,BsmtFin_Type2,BsmtFin_SF2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,ThreeSsn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,Sale_Condition,SalePrice,Lot_Area_scaled,Gr_Liv_Area_scaled,SalePrice_scaled,Lot_Area_z,Gr_Liv_Area_z,SalePrice_z,MS_Zoning_RL,MS_Zoning_RM,MS_Zoning_C,MS_Zoning_FV,MS_Zoning_RH,Street_Pave,Street_Grvl,Alley_Grvl,Alley_Pave,Alley_None,ExterQual_encoded,Exter_Qual_encoded,Exter_Cond_encoded,Bsmt_Qual_encoded,Bsmt_Cond_encoded,Kitchen_Qual_encoded,Heating_QC_encoded,Fireplace_Qu_encoded,Garage_Qual_encoded,Garage_Cond_encoded,Pool_QC_encoded,TotalSF,TotalBathrooms,HasGarage,HasBasement,HasFireplace,Age,RemodAge,MSZoning_RL,MSZoning_RM,MSZoning_C,MSZoning_FV,MSZoning_RH
2130,906403060,60,RL,68,8883,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,360,Gd,TA,PConc,Gd,TA,No,GLQ,608,LwQ,321,0,929,GasA,Ex,Y,SBrkr,946,927,0,1873,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1988,RFn,2,619,TA,TA,Y,108,48,0,0,144,0,NULL,GdPrv,NULL,0,5,2007,WD,Normal,207000,0.229103,0.528609,0.367566,-0.210971,0.791061,0.354664,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL
2131,906426060,50,RL,68,33120,Pave,NULL,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,"Wd Sdng",HdBoard,BrkCmn,472,Gd,TA,CBlock,Gd,TA,Gd,Rec,697,Unf,0,747,1444,GasA,Gd,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,1958,Fin,2,389,TA,TA,Y,0,98,0,0,0,0,NULL,NULL,Shed,500,6,2007,WD,Normal,277000,1,0.647887,0.544402,5.04622,1.35755,1.27743,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,4,3,3,3,0,NULL,NULL,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL
2132,906426195,60,RL,68,33120,Pave,NULL,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,NULL,0,Gd,TA,PConc,Gd,TA,Av,GLQ,985,Unf,0,595,1580,GasA,Ex,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,Gd,9,Typ,2,Fa,Attchd,1992,Fin,2,501,TA,TA,Y,216,231,0,0,0,0,NULL,NULL,NULL,0,6,2007,WD,Normal,240000,1,0.56382,0.450932,5.04622,0.95829,0.78968,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,2,3,3,0,NULL,NULL,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL
2133,906475110,60,RL,68,12205,Pave,NULL,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,NULL,Attchd,1966,Fin,2,444,TA,TA,Y,133,168,0,0,0,0,NULL,NULL,NULL,0,7,2007,WD,Normal,187500,0.334765,0.622799,0.318305,0.509597,1.2384,0.0976085,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,2,4,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,41,NULL,NULL,NULL,NULL,NULL,NULL
2134,906475170,20,RL,155,20064,Pave,NULL,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,1976,Shed,WdShngl,"Wd Sdng","Wd Sdng",NULL,0,Gd,TA,CBlock,Gd,Gd,Gd,LwQ,51,GLQ,915,0,966,GasA,Ex,Y,SBrkr,1743,0,0,1743,2,0,0,1,0,1,Gd,5,Typ,2,Fa,Attchd,1976,Fin,2,529,TA,TA,Y,646,0,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,279000,0.584733,0.471391,0.549455,2.21428,0.519314,1.30379,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,4,4,5,2,3,3,0,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL
2135,907125040,20,RL,68,14217,Pave,NULL,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,ALQ,550,Unf,0,472,1022,GasA,Gd,Y,SBrkr,1022,0,0,1022,0,1,1,0,3,1,TA,6,Typ,0,NULL,Detchd,1995,Unf,2,747,TA,TA,Y,0,0,0,0,0,0,NULL,NULL,NULL,0,8,2007,WD,Normal,139500,0.39876,0.154049,0.197046,0.946015,-0.987838,-0.535143,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL
2136,907125120,20,RL,65,8775,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,0,495,990,GasA,Gd,Y,SBrkr,990,0,0,990,0,0,1,0,3,1,TA,5,Typ,0,NULL,Attchd,1996,Unf,1,299,TA,TA,Y,0,64,0,0,0,0,NULL,NULL,NULL,0,4,2007,WD,Normal,126000,0.225668,0.139965,0.162942,-0.234397,-1.05473,-0.713104,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL
2137,907130060,20,RL,105,11249,Pave,NULL,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,NULL,Attchd,1995,RFn,2,521,TA,TA,Y,0,26,0,0,0,0,NULL,NULL,NULL,0,8,2007,WD,Normal,177500,0.304357,0.232394,0.293043,0.302233,-0.615753,-0.0342147,1,0,0,0,0,1,0,0,0,1,NULL,4,4,4,4,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL
2138,907131060,60,RL,57,10021,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1997,2006,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,Gd,PConc,Gd,TA,No,GLQ,539,Unf,0,96,635,GasA,Ex,Y,SBrkr,646,662,0,1308,1,0,2,1,3,1,Gd,6,Typ,0,NULL,Attchd,1997,RFn,2,497,TA,TA,Y,142,54,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,175000,0.265299,0.27993,0.286727,0.0358697,-0.389994,-0.0671705,1,0,0,0,0,1,0,0,0,1,NULL,3,4,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL
2139,907131120,60,RL,68,9531,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,0,88,794,GasA,Ex,Y,SBrkr,882,914,0,1796,1,0,2,1,3,1,TA,7,Typ,0,NULL,Attchd,1998,RFn,2,546,TA,TA,Y,0,36,0,0,0,0,NULL,MnPrv,NULL,0,5,2007,WD,Normal,211000,0.249714,0.494718,0.377671,-0.0704151,0.630103,0.407393,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL
2140,907135050,20,RL,60,8428,Pave,NULL,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,Gd,PConc,Gd,Gd,No,GLQ,420,Unf,0,570,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,NULL,Detchd,1995,Unf,1,384,TA,TA,Y,256,0,0,0,0,0,NULL,NULL,NULL,0,7,2007,WD,Normal,146000,0.214631,0.139965,0.213466,-0.309664,-1.05473,-0.449458,1,0,0,0,0,1,0,0,0,1,NULL,3,4,4,4,3,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL
2141,907135080,20,RL,70,16561,Pave,NULL,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,0,548,1097,GasA,Ex,Y,SBrkr,1097,0,0,1097,1,0,1,1,3,1,TA,6,Typ,0,NULL,Attchd,1996,Unf,1,242,TA,TA,Y,306,0,0,0,0,0,NULL,GdPrv,NULL,0,7,2007,WD,Normal,147900,0.473314,0.18706,0.218266,1.45445,-0.83106,-0.424411,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL
2142,907135180,20,RL,60,8070,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,PConc,Gd,TA,No,GLQ,588,Unf,0,402,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,Y,0,0,0,0,0,0,NULL,NULL,NULL,0,8,2007,WD,Normal,123600,0.203244,0.139965,0.156879,-0.387317,-1.05473,-0.744742,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL
2143,907180040,60,RL,69,9337,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,Gd,PConc,Gd,TA,No,GLQ,648,Unf,0,176,824,GasA,Ex,Y,SBrkr,905,881,0,1786,1,0,2,1,3,1,Gd,7,Typ,0,NULL,Attchd,1997,RFn,2,684,TA,TA,Y,0,162,0,0,0,0,NULL,NULL,NULL,0,5,2007,WD,Normal,204750,0.243543,0.490317,0.361882,-0.112495,0.609199,0.325004,1,0,0,0,0,1,0,0,0,1,NULL,3,4,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL
2144,907187040,60,RL,47,10820,Pave,NULL,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342,Unf,0,646,988,GasA,Ex,Y,SBrkr,988,885,0,1873,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999,RFn,2,597,TA,TA,Y,202,123,0,0,0,0,NULL,NULL,NULL,0,3,2007,WD,Normal,235500,0.290712,0.528609,0.439564,0.209179,0.791061,0.73036,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL
2145,907187060,60,RL,43,12352,Pave,NULL,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290,Gd,TA,PConc,Gd,TA,No,GLQ,638,Unf,0,215,853,GasA,Ex,Y,SBrkr,853,900,0,1753,1,0,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1998,RFn,2,534,TA,TA,Y,0,74,0,0,0,0,NULL,NULL,NULL,0,3,2007,WD,Normal,217000,0.33944,0.475792,0.392829,0.541482,0.540217,0.486487,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,3,5,2,3,3,0,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL
2146,907192020,60,RL,68,9543,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,845,845,GasA,Ex,Y,SBrkr,845,845,0,1690,0,0,2,1,3,1,Gd,7,Typ,0,NULL,Attchd,2001,RFn,2,517,TA,TA,Y,0,103,0,0,0,0,NULL,NULL,NULL,0,2,2007,WD,Normal,190550,0.250095,0.448063,0.32601,-0.0678122,0.408525,0.137815,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL
2147,907192040,60,RL,68,8826,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144,Gd,TA,PConc,Gd,TA,No,GLQ,841,Unf,0,144,985,GasA,Ex,Y,SBrkr,985,857,0,1842,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,Fin,2,486,TA,TA,Y,193,96,0,0,0,0,NULL,NULL,NULL,0,7,2007,WD,Normal,217500,0.22729,0.514965,0.394092,-0.223335,0.72626,0.493078,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL
2148,907192120,20,RL,72,10665,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,Ex,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,NULL,Attchd,2003,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,NULL,NULL,NULL,0,6,2007,WD,Normal,226000,0.285782,0.355194,0.415565,0.175558,-0.0325419,0.605128,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
2149,907192150,60,RL,72,11317,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,828,0,1668,0,0,2,1,3,1,Gd,8,Typ,0,NULL,Attchd,2003,RFn,2,500,TA,TA,Y,144,68,0,0,0,0,NULL,NULL,NULL,0,9,2007,WD,Normal,180000,0.30652,0.43838,0.299358,0.316982,0.362537,-0.00125893,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL
2150,907200130,20,RL,97,11800,Pave,NULL,IR1,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,HdBoard,HdBoard,NULL,0,TA,TA,CBlock,Gd,TA,Av,BLQ,663,Unf,0,201,864,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,NULL,Attchd,1974,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NULL,NULL,NULL,0,8,2007,WD,Family,131000,0.321883,0.0977113,0.175573,0.421749,-1.2554,-0.647193,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL
2151,907200190,80,RL,59,8660,Pave,NULL,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113,TA,Gd,CBlock,Gd,TA,Av,GLQ,502,Unf,0,513,1015,GasA,TA,Y,SBrkr,1025,0,0,1025,0,0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1979,Unf,2,370,TA,TA,Y,127,0,0,0,0,0,NULL,NULL,NULL,0,7,2007,WD,Normal,153500,0.22201,0.15537,0.232413,-0.259342,-0.981567,-0.35059,1,0,0,0,0,1,0,0,0,1,NULL,3,4,4,3,3,3,2,3,3,0,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL
2152,907200250,80,RL,72,9720,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51,TA,TA,CBlock,TA,Ex,Av,ALQ,755,Unf,0,240,995,GasA,TA,Y,SBrkr,1009,0,0,1009,0,0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1977,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,NULL,MnPrv,NULL,0,6,2007,WD,Normal,160000,0.255725,0.148327,0.248834,-0.0294195,-1.01501,-0.264905,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,5,3,3,2,3,3,0,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL
2153,907200270,20,RL,45,8982,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,NULL,0,TA,TA,CBlock,Gd,TA,Av,ALQ,539,Unf,0,501,1040,GasA,TA,Y,SBrkr,1040,0,0,1040,0,0,1,1,3,1,TA,5,Typ,0,NULL,Detchd,1977,Unf,2,748,TA,TA,Y,0,0,0,0,0,0,NULL,MnPrv,NULL,0,1,2007,WD,Normal,134900,0.232252,0.161972,0.185425,-0.189498,-0.950211,-0.595782,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL
2154,907202100,20,RL,39,16300,Pave,NULL,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977,1977,Gable,CompShg,HdBoard,HdBoard,NULL,0,TA,TA,CBlock,Gd,TA,Av,Rec,60,BLQ,417,399,876,GasA,TA,Y,SBrkr,907,0,0,907,1,0,1,0,3,1,TA,5,Typ,0,NULL,Attchd,1977,RFn,1,308,TA,TA,Y,0,0,0,0,0,0,NULL,MnPrv,NULL,0,1,2007,WD,Normal,130000,0.465013,0.103433,0.173047,1.39783,-1.22823,-0.660375,1,0,0,0,0,1,0,0,0,1,NULL,3,3,4,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL
2155,907202220,20,RL,75,9675,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,NULL,0,TA,TA,CBlock,TA,TA,No,BLQ,330,Rec,432,102,864,GasA,TA,Y,SBrkr,879,0,0,879,0,0,1,0,3,1,TA,5,Typ,0,NULL,Attchd,1975,Unf,2,440,TA,TA,Y,0,80,0,0,0,0,NULL,NULL,NULL,0,9,2007,Con,Normal,120000,0.254294,0.0911092,0.147784,-0.0391804,-1.28676,-0.792198,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL
2156,907203060,20,RL,70,7700,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,CBlock,TA,TA,No,LwQ,138,Rec,468,276,882,GasA,TA,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,TA,5,Typ,0,NULL,Detchd,1980,Unf,2,461,TA,TA,Y,96,0,0,0,0,0,NULL,MnPrv,NULL,0,3,2007,WD,Normal,112500,0.191476,0.0924296,0.128838,-0.467573,-1.28049,-0.891066,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL
2157,907203110,20,RL,120,10356,Pave,NULL,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,NULL,0,TA,TA,CBlock,TA,TA,Av,BLQ,716,Unf,0,253,969,GasA,TA,Y,SBrkr,969,0,0,969,0,0,1,1,3,1,TA,5,Typ,0,NULL,Attchd,1975,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NULL,MnPrv,NULL,0,1,2007,WD,Normal,122000,0.275954,0.130722,0.152837,0.108534,-1.09863,-0.765834,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,3,3,0,3,3,0,NULL,NULL,NULL,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL
2158,907227060,20,RL,60,7200,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,NULL,0,TA,TA,CBlock,TA,TA,No,ALQ,671,Unf,0,193,864,GasA,Gd,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Ex,5,Typ,0,NULL,Detchd,1977,Fin,2,576,Gd,Ex,Y,155,0,0,0,0,0,NULL,NULL,NULL,0,9,2007,WD,Normal,127000,0.175573,0.084507,0.165468,-0.576027,-1.31811,-0.699922,1,0,0,0,0,1,0,0,0,1,NULL,3,3,3,3,5,4,0,4,5,0,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL
2159,907227100,20,RL,60,7200,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,NULL,0,TA,Gd,CBlock,TA,TA,No,Rec,385,Unf,0,0,385,GasA,Gd,Y,SBrkr,875,0,0,875,0,0,1,0,3,1,Gd,5,Typ,0,NULL,Detchd,1975,Unf,2,728,TA,TA,Y,352,0,0,0,0,0,NULL,NULL,NULL,0,10,2007,WD,Normal,117000,0.175573,0.0893486,0.140206,-0.576027,-1.29512,-0.831745,1,0,0,0,0,1,0,0,0,1,NULL,3,4,3,3,4,4,0,3,3,0,NULL,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL
2160,907250050,20,RL,80,10386,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,GasA,Ex,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,1,Gd,8,Typ,0,NULL,Attchd,2004,Fin,3,888,TA,TA,Y,168,0,0,0,0,0,NULL,NULL,NULL,0,7,2007,WD,Normal,305900,0.276908,0.584507,0.61741,0.115041,1.05654,1.6584,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,0,3,3,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL
2161,907252020,60,RL,68,9375,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,1284,GasA,Ex,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,RFn,2,647,TA,TA,Y,192,87,0,0,0,0,NULL,NULL,NULL,0,8,2007,WD,Normal,228500,0.244752,0.658891,0.42188,-0.104253,1.40981,0.638084,1,0,0,0,0,1,0,0,0,1,NULL,4,3,4,3,4,5,4,3,3,0,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL
2162,907252190,20,RL,68,11354,Pave,NULL,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,NULL,0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412,Unf,0,261,1673,GasA,Ex,Y,SBrkr,1673,0,0,1673,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,2,583,TA,TA,Y,306,113,0,0,116,0,NULL,NULL,NULL,0,1,2007,WD,Normal,270000,0.307697,0.440581,0.526719,0.325008,0.372988,1.18515,1,0,0,0,0,1,0,0,0,1,NULL,4,3,3,3,4,5,3,3,3,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL
